timestamp_ms,raw_adc,emg_voltage_V,rms_V,ratio,state
10071,831,0.0129848,0.0130533,1.01042,rest
10074,845,0.0132035,0.0130608,1.011,rest
10077,834,0.0130316,0.0130594,1.01089,rest
10080,834,0.0130316,0.013058,1.01078,rest
10083,830,0.0129691,0.0130536,1.01044,rest
10086,845,0.0132035,0.0130611,1.01103,rest
10089,834,0.0130316,0.0130596,1.01091,rest
10091,829,0.0129535,0.0130543,1.0105,rest
10094,812,0.0126879,0.0130363,1.0091,rest
10098,830,0.0129691,0.0130329,1.00884,rest
10100,824,0.0128754,0.0130251,1.00824,rest
10103,841,0.013141,0.0130309,1.00869,rest
10106,838,0.0130942,0.0130341,1.00893,rest
10109,837,0.0130785,0.0130363,1.00911,rest
10112,823,0.0128598,0.0130275,1.00843,rest
10114,833,0.013016,0.013027,1.00838,rest
10117,829,0.0129535,0.0130233,1.0081,rest
10120,825,0.012891,0.0130167,1.00759,rest
10122,847,0.0132348,0.0130277,1.00844,rest
10125,835,0.0130473,0.0130287,1.00852,rest
10128,826,0.0129066,0.0130226,1.00805,rest
10130,825,0.012891,0.0130161,1.00754,rest
10133,822,0.0128441,0.0130075,1.00688,rest
10136,838,0.0130942,0.0130119,1.00721,rest
10138,830,0.0129691,0.0130097,1.00705,rest
10141,837,0.0130785,0.0130132,1.00732,rest
10143,838,0.0130942,0.0130172,1.00763,rest
10146,828,0.0129379,0.0130133,1.00732,rest
10149,832,0.0130004,0.0130126,1.00727,rest
10152,828,0.0129379,0.0130089,1.00699,rest
10154,857,0.013391,0.0130283,1.00849,rest
10157,835,0.0130473,0.0130292,1.00856,rest
10160,837,0.0130785,0.0130317,1.00875,rest
10162,827,0.0129223,0.0130263,1.00833,rest
10165,835,0.0130473,0.0130273,1.00841,rest
10168,843,0.0131723,0.0130346,1.00897,rest
10170,828,0.0129379,0.0130298,1.0086,rest
10173,837,0.0130785,0.0130322,1.00879,rest
10176,841,0.013141,0.0130377,1.00921,rest
10178,822,0.0128441,0.0130281,1.00847,rest
10181,831,0.0129848,0.0130259,1.0083,rest
10184,824,0.0128754,0.0130184,1.00772,rest
10186,846,0.0132192,0.0130285,1.0085,rest
10189,837,0.0130785,0.013031,1.0087,rest
10192,841,0.013141,0.0130366,1.00913,rest
10194,820,0.0128129,0.0130255,1.00827,rest
10197,834,0.0130316,0.0130258,1.00829,rest
10200,826,0.0129066,0.0130198,1.00783,rest
10203,837,0.0130785,0.0130228,1.00806,rest
10205,844,0.0131879,0.0130311,1.0087,rest
10208,831,0.0129848,0.0130288,1.00852,rest
10211,836,0.0130629,0.0130305,1.00866,rest
10213,830,0.0129691,0.0130274,1.00842,rest
10216,842,0.0131567,0.0130339,1.00892,rest
10219,836,0.0130629,0.0130354,1.00903,rest
10221,833,0.013016,0.0130344,1.00896,rest
10224,820,0.0128129,0.0130234,1.00811,rest
10227,834,0.0130316,0.0130238,1.00814,rest
10230,829,0.0129535,0.0130203,1.00787,rest
10233,832,0.0130004,0.0130193,1.00779,rest
10236,830,0.0129691,0.0130168,1.0076,rest
10238,838,0.0130942,0.0130207,1.0079,rest
10241,837,0.0130785,0.0130236,1.00812,rest
10244,847,0.0132348,0.0130342,1.00895,rest
10247,843,0.0131723,0.0130412,1.00948,rest
10249,839,0.0131098,0.0130446,1.00975,rest
10252,845,0.0132035,0.0130526,1.01037,rest
10255,850,0.0132817,0.0130642,1.01126,rest
10257,833,0.013016,0.0130617,1.01108,rest
10260,851,0.0132973,0.0130736,1.012,rest
10263,840,0.0131254,0.0130762,1.0122,rest
10267,819,0.0127973,0.0130624,1.01113,rest
10270,824,0.0128754,0.0130531,1.01041,rest
10273,840,0.0131254,0.0130567,1.01069,rest
10276,834,0.0130316,0.0130555,1.01059,rest
10279,820,0.0128129,0.0130435,1.00966,rest
10281,829,0.0129535,0.013039,1.00931,rest
10284,832,0.0130004,0.0130371,1.00917,rest
10287,833,0.013016,0.013036,1.00908,rest
10289,833,0.013016,0.013035,1.00901,rest
10292,842,0.0131567,0.0130411,1.00948,rest
10295,844,0.0131879,0.0130485,1.01005,rest
10297,833,0.013016,0.0130469,1.00992,rest
10300,844,0.0131879,0.013054,1.01047,rest
10303,835,0.0130473,0.0130536,1.01045,rest
10305,841,0.013141,0.013058,1.01079,rest
10308,845,0.0132035,0.0130653,1.01135,rest
10311,846,0.0132192,0.0130731,1.01195,rest
10314,831,0.0129848,0.0130687,1.01161,rest
10316,849,0.013266,0.0130786,1.01238,rest
10319,848,0.0132504,0.0130872,1.01305,rest
10322,840,0.0131254,0.0130892,1.0132,rest
10324,825,0.012891,0.0130793,1.01244,rest
10327,842,0.0131567,0.0130832,1.01274,rest
10330,834,0.0130316,0.0130806,1.01254,rest
10332,823,0.0128598,0.0130697,1.01169,rest
10335,836,0.0130629,0.0130693,1.01166,rest
10338,838,0.0130942,0.0130706,1.01176,rest
10340,848,0.0132504,0.0130796,1.01246,rest
10343,831,0.0129848,0.0130749,1.01209,rest
10346,842,0.0131567,0.013079,1.01241,rest
10349,833,0.013016,0.0130759,1.01217,rest
10351,821,0.0128285,0.0130636,1.01122,rest
10354,830,0.0129691,0.0130589,1.01085,rest
10357,837,0.0130785,0.0130599,1.01093,rest
10359,838,0.0130942,0.0130616,1.01106,rest
10362,825,0.012891,0.0130531,1.01041,rest
10365,831,0.0129848,0.0130497,1.01014,rest
10368,841,0.013141,0.0130543,1.0105,rest
10370,827,0.0129223,0.0130477,1.00999,rest
10373,818,0.0127816,0.0130345,1.00897,rest
10376,838,0.0130942,0.0130375,1.0092,rest
10378,825,0.012891,0.0130302,1.00864,rest
10381,825,0.012891,0.0130233,1.0081,rest
10384,828,0.0129379,0.0130191,1.00777,rest
10386,830,0.0129691,0.0130166,1.00758,rest
10389,832,0.0130004,0.0130158,1.00752,rest
10391,838,0.0130942,0.0130197,1.00782,rest
10395,832,0.0130004,0.0130187,1.00775,rest
10397,843,0.0131723,0.0130264,1.00834,rest
10400,839,0.0131098,0.0130306,1.00867,rest
10403,831,0.0129848,0.0130283,1.00849,rest
10406,863,0.0134848,0.0130515,1.01029,rest
10408,822,0.0128441,0.0130412,1.00949,rest
10411,828,0.0129379,0.0130361,1.00909,rest
10414,843,0.0131723,0.0130429,1.00962,rest
10417,835,0.0130473,0.0130432,1.00964,rest
10419,843,0.0131723,0.0130496,1.01014,rest
10422,853,0.0133285,0.0130637,1.01123,rest
10424,836,0.0130629,0.0130637,1.01123,rest
10427,837,0.0130785,0.0130644,1.01128,rest
10430,836,0.0130629,0.0130644,1.01128,rest
10433,846,0.0132192,0.0130721,1.01188,rest
10436,827,0.0129223,0.0130647,1.0113,rest
10438,846,0.0132192,0.0130725,1.0119,rest
10441,837,0.0130785,0.0130728,1.01193,rest
10444,834,0.0130316,0.0130707,1.01177,rest
10447,828,0.0129379,0.0130641,1.01126,rest
10450,834,0.0130316,0.0130625,1.01113,rest
10452,860,0.0134379,0.0130815,1.01261,rest
10455,842,0.0131567,0.0130853,1.0129,rest
10458,836,0.0130629,0.0130842,1.01281,rest
10460,841,0.013141,0.013087,1.01303,rest
10463,828,0.0129379,0.0130796,1.01246,rest
10466,841,0.013141,0.0130827,1.0127,rest
10468,822,0.0128441,0.0130708,1.01178,rest
10471,851,0.0132973,0.0130823,1.01266,rest
10474,849,0.013266,0.0130915,1.01338,rest
10476,835,0.0130473,0.0130893,1.01321,rest
10479,835,0.0130473,0.0130872,1.01305,rest
10481,838,0.0130942,0.0130875,1.01307,rest
10484,831,0.0129848,0.0130824,1.01268,rest
10486,831,0.0129848,0.0130776,1.0123,rest
10489,852,0.0133129,0.0130894,1.01322,rest
10492,856,0.0133754,0.0131039,1.01434,rest
10495,838,0.0130942,0.0131034,1.0143,rest
10497,839,0.0131098,0.0131037,1.01432,rest
10500,844,0.0131879,0.0131079,1.01465,rest
10503,844,0.0131879,0.0131119,1.01496,rest
10505,840,0.0131254,0.0131126,1.01501,rest
10508,839,0.0131098,0.0131125,1.015,rest
10511,844,0.0131879,0.0131163,1.0153,rest
10513,829,0.0129535,0.0131082,1.01467,rest
10516,836,0.0130629,0.0131059,1.01449,rest
10519,835,0.0130473,0.013103,1.01427,rest
10521,834,0.0130316,0.0130994,1.01399,rest
10524,829,0.0129535,0.0130922,1.01343,rest
10527,840,0.0131254,0.0130938,1.01356,rest
10530,840,0.0131254,0.0130954,1.01368,rest
10533,837,0.0130785,0.0130946,1.01362,rest
10536,832,0.0130004,0.0130899,1.01325,rest
10539,835,0.0130473,0.0130877,1.01309,rest
10542,835,0.0130473,0.0130857,1.01293,rest
10545,823,0.0128598,0.0130745,1.01206,rest
10548,849,0.013266,0.0130842,1.01281,rest
10551,849,0.013266,0.0130933,1.01352,rest
10554,831,0.0129848,0.0130879,1.0131,rest
10556,845,0.0132035,0.0130937,1.01355,rest
10559,842,0.0131567,0.0130969,1.01379,rest
10562,820,0.0128129,0.0130828,1.01271,rest
10565,832,0.0130004,0.0130787,1.01239,rest
10568,842,0.0131567,0.0130826,1.01269,rest
10571,831,0.0129848,0.0130777,1.01231,rest
10574,837,0.0130785,0.0130778,1.01232,rest
10577,840,0.0131254,0.0130802,1.0125,rest
10580,833,0.013016,0.013077,1.01225,rest
10583,837,0.0130785,0.013077,1.01226,rest
10586,833,0.013016,0.013074,1.01202,rest
10588,860,0.0134379,0.0130924,1.01345,rest
10591,850,0.0132817,0.013102,1.01419,rest
10594,855,0.0133598,0.013115,1.0152,rest
10597,843,0.0131723,0.0131178,1.01542,rest
10599,837,0.0130785,0.0131159,1.01527,rest
10602,822,0.0128441,0.0131024,1.01422,rest
10604,845,0.0132035,0.0131075,1.01462,rest
10607,831,0.0129848,0.0131014,1.01414,rest
10610,839,0.0131098,0.0131018,1.01418,rest
10613,834,0.0130316,0.0130983,1.01391,rest
10616,844,0.0131879,0.0131028,1.01425,rest
10619,837,0.0130785,0.0131016,1.01416,rest
10621,836,0.0130629,0.0130997,1.01401,rest
10624,839,0.0131098,0.0131002,1.01405,rest
10627,856,0.0133754,0.0131141,1.01513,rest
10630,841,0.013141,0.0131154,1.01523,rest
10633,842,0.0131567,0.0131175,1.01539,rest
10636,838,0.0130942,0.0131163,1.0153,rest
10639,838,0.0130942,0.0131152,1.01521,rest
10642,835,0.0130473,0.0131118,1.01495,rest
10645,828,0.0129379,0.0131032,1.01428,rest
10648,836,0.0130629,0.0131012,1.01413,rest
10651,832,0.0130004,0.0130961,1.01374,rest
10653,846,0.0132192,0.0131023,1.01422,rest
10656,832,0.0130004,0.0130972,1.01382,rest
10659,843,0.0131723,0.013101,1.01411,rest
10662,821,0.0128285,0.0130875,1.01307,rest
10665,838,0.0130942,0.0130878,1.0131,rest
10667,832,0.0130004,0.0130835,1.01276,rest
10670,829,0.0129535,0.013077,1.01226,rest
10673,836,0.0130629,0.0130763,1.0122,rest
10675,835,0.0130473,0.0130749,1.01209,rest
10679,815,0.0127348,0.0130581,1.01079,rest
10682,834,0.0130316,0.0130568,1.01069,rest
10684,830,0.0129691,0.0130524,1.01035,rest
10687,836,0.0130629,0.0130529,1.01039,rest
10689,841,0.013141,0.0130573,1.01073,rest
10692,836,0.0130629,0.0130576,1.01076,rest
10695,835,0.0130473,0.0130571,1.01072,rest
10698,817,0.012766,0.0130427,1.0096,rest
10701,843,0.0131723,0.0130492,1.0101,rest
10703,826,0.0129066,0.0130421,1.00956,rest
10706,836,0.0130629,0.0130432,1.00964,rest
10709,835,0.0130473,0.0130434,1.00965,rest
10713,836,0.0130629,0.0130443,1.00973,rest
10716,833,0.013016,0.0130429,1.00962,rest
10718,834,0.0130316,0.0130424,1.00957,rest
10721,820,0.0128129,0.013031,1.00869,rest
10723,851,0.0132973,0.0130444,1.00973,rest
10726,833,0.013016,0.013043,1.00963,rest
10730,826,0.0129066,0.0130362,1.0091,rest
10733,864,0.0135004,0.0130598,1.01093,rest
10735,837,0.0130785,0.0130608,1.011,rest
10738,836,0.0130629,0.0130609,1.01101,rest
10741,844,0.0131879,0.0130672,1.0115,rest
10743,841,0.013141,0.0130709,1.01179,rest
10746,835,0.0130473,0.0130698,1.0117,rest
10749,832,0.0130004,0.0130663,1.01143,rest
10751,831,0.0129848,0.0130622,1.01111,rest
10754,838,0.0130942,0.0130638,1.01124,rest
10757,839,0.0131098,0.0130661,1.01142,rest
10760,845,0.0132035,0.013073,1.01195,rest
10763,826,0.0129066,0.0130648,1.01131,rest
10765,826,0.0129066,0.0130569,1.0107,rest
10768,838,0.0130942,0.0130588,1.01085,rest
10771,831,0.0129848,0.0130551,1.01056,rest
10774,847,0.0132348,0.0130641,1.01126,rest
10777,845,0.0132035,0.0130711,1.0118,rest
10779,836,0.0130629,0.0130707,1.01177,rest
10782,841,0.013141,0.0130742,1.01204,rest
10785,830,0.0129691,0.013069,1.01164,rest
10788,845,0.0132035,0.0130758,1.01216,rest
10791,843,0.0131723,0.0130806,1.01254,rest
10794,836,0.0130629,0.0130797,1.01247,rest
10797,845,0.0132035,0.0130859,1.01295,rest
10800,836,0.0130629,0.0130848,1.01286,rest
10803,848,0.0132504,0.0130931,1.0135,rest
10805,835,0.0130473,0.0130908,1.01333,rest
10808,845,0.0132035,0.0130965,1.01377,rest
10811,835,0.0130473,0.013094,1.01358,rest
10813,831,0.0129848,0.0130886,1.01315,rest
10816,831,0.0129848,0.0130834,1.01275,rest
10819,824,0.0128754,0.0130731,1.01195,rest
10821,847,0.0132348,0.0130812,1.01258,rest
10824,841,0.013141,0.0130842,1.01282,rest
10827,845,0.0132035,0.0130902,1.01328,rest
10829,828,0.0129379,0.0130826,1.01269,rest
10832,837,0.0130785,0.0130824,1.01268,rest
10835,826,0.0129066,0.0130737,1.012,rest
10837,822,0.0128441,0.0130623,1.01112,rest
10840,832,0.0130004,0.0130592,1.01088,rest
10842,841,0.013141,0.0130633,1.0112,rest
10845,841,0.013141,0.0130672,1.0115,rest
10848,838,0.0130942,0.0130686,1.0116,rest
10850,824,0.0128754,0.013059,1.01086,rest
10853,848,0.0132504,0.0130686,1.01161,rest
10855,843,0.0131723,0.0130738,1.01201,rest
10858,827,0.0129223,0.0130663,1.01143,rest
10861,838,0.0130942,0.0130677,1.01154,rest
10864,834,0.0130316,0.0130659,1.0114,rest
10867,843,0.0131723,0.0130712,1.01181,rest
10869,836,0.0130629,0.0130708,1.01178,rest
10872,844,0.0131879,0.0130767,1.01223,rest
10874,837,0.0130785,0.0130768,1.01224,rest
10877,839,0.0131098,0.0130784,1.01237,rest
10880,821,0.0128285,0.013066,1.01141,rest
10883,841,0.013141,0.0130698,1.0117,rest
10885,851,0.0132973,0.0130813,1.01259,rest
10888,837,0.0130785,0.0130811,1.01258,rest
10891,840,0.0131254,0.0130834,1.01275,rest
10893,842,0.0131567,0.013087,1.01303,rest
10896,839,0.0131098,0.0130882,1.01312,rest
10899,830,0.0129691,0.0130822,1.01266,rest
10902,852,0.0133129,0.0130939,1.01356,rest
10904,814,0.0127191,0.0130754,1.01213,rest
10907,837,0.0130785,0.0130755,1.01214,rest
10909,838,0.0130942,0.0130765,1.01222,rest
10912,827,0.0129223,0.0130688,1.01162,rest
10915,848,0.0132504,0.013078,1.01233,rest
10917,828,0.0129379,0.013071,1.01179,rest
10920,851,0.0132973,0.0130824,1.01267,rest
10923,874,0.0136567,0.0131117,1.01494,rest
10925,831,0.0129848,0.0131054,1.01445,rest
10928,846,0.0132192,0.0131111,1.0149,rest
10931,833,0.013016,0.0131064,1.01453,rest
10933,842,0.0131567,0.0131089,1.01472,rest
10936,838,0.0130942,0.0131081,1.01467,rest
10939,851,0.0132973,0.0131177,1.0154,rest
10941,842,0.0131567,0.0131196,1.01556,rest
10944,840,0.0131254,0.0131199,1.01558,rest
10946,836,0.0130629,0.0131171,1.01536,rest
10949,840,0.0131254,0.0131175,1.01539,rest
10952,842,0.0131567,0.0131194,1.01554,rest
10954,829,0.0129535,0.0131112,1.0149,rest
10957,831,0.0129848,0.0131049,1.01442,rest
10960,845,0.0132035,0.0131099,1.0148,rest
10963,832,0.0130004,0.0131044,1.01438,rest
10965,839,0.0131098,0.0131047,1.0144,rest
10968,801,0.012516,0.0130759,1.01217,rest
10971,817,0.012766,0.0130605,1.01098,rest
10973,852,0.0133129,0.0130733,1.01197,rest
10976,845,0.0132035,0.0130798,1.01248,rest
10979,820,0.0128129,0.0130666,1.01145,rest
10981,830,0.0129691,0.0130618,1.01108,rest
10984,829,0.0129535,0.0130564,1.01066,rest
10987,847,0.0132348,0.0130653,1.01135,rest
10989,848,0.0132504,0.0130747,1.01207,rest
10992,833,0.013016,0.0130717,1.01185,rest
10995,837,0.0130785,0.0130721,1.01187,rest
10998,844,0.0131879,0.0130779,1.01233,rest
11000,831,0.0129848,0.0130732,1.01197,rest
11003,835,0.0130473,0.0130719,1.01187,rest
11006,838,0.0130942,0.0130731,1.01195,rest
11008,832,0.0130004,0.0130694,1.01167,rest
11011,848,0.0132504,0.0130785,1.01238,rest
11014,834,0.0130316,0.0130762,1.01219,rest
11017,862,0.0134692,0.0130961,1.01374,rest
11019,836,0.0130629,0.0130945,1.01361,rest
11022,831,0.0129848,0.013089,1.01319,rest
11025,846,0.0132192,0.0130955,1.01369,rest
11028,841,0.013141,0.0130978,1.01387,rest
11031,826,0.0129066,0.0130883,1.01313,rest
11034,840,0.0131254,0.0130902,1.01328,rest
11037,829,0.0129535,0.0130834,1.01275,rest
11040,842,0.0131567,0.0130871,1.01304,rest
11042,839,0.0131098,0.0130882,1.01312,rest
11045,831,0.0129848,0.013083,1.01272,rest
11048,832,0.0130004,0.0130789,1.01241,rest
11051,849,0.013266,0.0130883,1.01313,rest
11054,831,0.0129848,0.0130832,1.01274,rest
11057,842,0.0131567,0.0130869,1.01302,rest
11059,831,0.0129848,0.0130818,1.01263,rest
11062,830,0.0129691,0.0130762,1.01219,rest
11065,836,0.0130629,0.0130755,1.01214,rest
11067,837,0.0130785,0.0130757,1.01215,rest
11070,833,0.013016,0.0130727,1.01192,rest
11073,835,0.0130473,0.0130714,1.01182,rest
11075,842,0.0131567,0.0130757,1.01216,rest
11078,831,0.0129848,0.0130712,1.0118,rest
11081,835,0.0130473,0.01307,1.01171,rest
11083,852,0.0133129,0.0130822,1.01266,rest
11086,843,0.0131723,0.0130867,1.01301,rest
11089,832,0.0130004,0.0130824,1.01268,rest
11091,839,0.0131098,0.0130838,1.01278,rest
11094,825,0.012891,0.0130742,1.01204,rest
11097,846,0.0132192,0.0130815,1.01261,rest
11100,837,0.0130785,0.0130814,1.01259,rest
11103,836,0.0130629,0.0130804,1.01252,rest
11105,841,0.013141,0.0130835,1.01276,rest
11108,850,0.0132817,0.0130935,1.01353,rest
11110,831,0.0129848,0.013088,1.01311,rest
11113,818,0.0127816,0.0130729,1.01194,rest
11116,834,0.0130316,0.0130708,1.01178,rest
11119,833,0.013016,0.0130681,1.01157,rest
11121,840,0.0131254,0.013071,1.01179,rest
11124,837,0.0130785,0.0130714,1.01182,rest
11126,831,0.0129848,0.013067,1.01149,rest
11129,818,0.0127816,0.0130529,1.01039,rest
11132,841,0.013141,0.0130573,1.01073,rest
11135,838,0.0130942,0.0130592,1.01088,rest
11137,818,0.0127816,0.0130454,1.00981,rest
11140,827,0.0129223,0.0130393,1.00934,rest
11142,821,0.0128285,0.0130289,1.00853,rest
11146,827,0.0129223,0.0130235,1.00812,rest
11149,826,0.0129066,0.0130177,1.00767,rest
11151,819,0.0127973,0.0130068,1.00682,rest
11154,826,0.0129066,0.0130018,1.00644,rest
11157,837,0.0130785,0.0130056,1.00673,rest
11159,855,0.0133598,0.0130236,1.00812,rest
11162,843,0.0131723,0.0130311,1.0087,rest
11165,838,0.0130942,0.0130342,1.00894,rest
11168,833,0.013016,0.0130333,1.00887,rest
11170,839,0.0131098,0.0130371,1.00917,rest
11173,835,0.0130473,0.0130377,1.00921,rest
11176,837,0.0130785,0.0130397,1.00937,rest
11179,825,0.012891,0.0130323,1.0088,rest
11182,825,0.012891,0.0130253,1.00825,rest
11185,849,0.013266,0.0130374,1.00919,rest
11188,841,0.013141,0.0130426,1.0096,rest
11190,823,0.0128598,0.0130335,1.00889,rest
11193,842,0.0131567,0.0130397,1.00937,rest
11196,837,0.0130785,0.0130417,1.00952,rest
11199,835,0.0130473,0.0130419,1.00954,rest
11202,853,0.0133285,0.0130564,1.01066,rest
11204,843,0.0131723,0.0130622,1.01111,rest
11207,848,0.0132504,0.0130717,1.01185,rest
11210,846,0.0132192,0.0130791,1.01242,rest
11213,821,0.0128285,0.0130667,1.01146,rest
11216,827,0.0129223,0.0130595,1.0109,rest
11219,841,0.013141,0.0130636,1.01122,rest
11222,851,0.0132973,0.0130754,1.01213,rest
11224,848,0.0132504,0.0130842,1.01281,rest
11227,842,0.0131567,0.0130878,1.0131,rest
11230,831,0.0129848,0.0130827,1.0127,rest
11233,839,0.0131098,0.0130841,1.0128,rest
11235,836,0.0130629,0.013083,1.01272,rest
11238,825,0.012891,0.0130735,1.01198,rest
11241,837,0.0130785,0.0130737,1.012,rest
11243,839,0.0131098,0.0130755,1.01214,rest
11246,837,0.0130785,0.0130757,1.01215,rest
11249,845,0.0132035,0.0130821,1.01265,rest
11252,833,0.013016,0.0130788,1.0124,rest
11255,831,0.0129848,0.0130741,1.01203,rest
11257,839,0.0131098,0.0130759,1.01217,rest
11260,837,0.0130785,0.013076,1.01218,rest
11262,842,0.0131567,0.0130801,1.01249,rest
11265,834,0.0130316,0.0130777,1.01231,rest
11268,825,0.012891,0.0130684,1.01159,rest
11270,844,0.0131879,0.0130744,1.01205,rest
11273,842,0.0131567,0.0130785,1.01237,rest
11275,833,0.013016,0.0130754,1.01213,rest
11278,838,0.0130942,0.0130763,1.01221,rest
11282,839,0.0131098,0.013078,1.01233,rest
11284,839,0.0131098,0.0130796,1.01246,rest
11287,829,0.0129535,0.0130733,1.01197,rest
11290,857,0.013391,0.0130894,1.01322,rest
11292,858,0.0134067,0.0131054,1.01446,rest
11295,821,0.0128285,0.0130917,1.0134,rest
11299,831,0.0129848,0.0130864,1.01298,rest
11301,837,0.0130785,0.013086,1.01295,rest
11304,864,0.0135004,0.013107,1.01458,rest
11307,838,0.0130942,0.0131064,1.01453,rest
11309,838,0.0130942,0.0131058,1.01448,rest
11312,836,0.0130629,0.0131036,1.01432,rest
11315,837,0.0130785,0.0131024,1.01422,rest
11318,831,0.0129848,0.0130965,1.01377,rest
11320,830,0.0129691,0.0130902,1.01328,rest
11323,835,0.0130473,0.0130881,1.01311,rest
11326,830,0.0129691,0.0130821,1.01265,rest
11329,820,0.0128129,0.0130688,1.01162,rest
11332,832,0.0130004,0.0130654,1.01136,rest
11334,825,0.012891,0.0130567,1.01069,rest
11337,848,0.0132504,0.0130665,1.01144,rest
11340,833,0.013016,0.013064,1.01125,rest
11342,834,0.0130316,0.0130623,1.01112,rest
11345,832,0.0130004,0.0130593,1.01088,rest
11348,834,0.0130316,0.0130579,1.01078,rest
11351,840,0.0131254,0.0130613,1.01104,rest
11353,821,0.0128285,0.0130497,1.01014,rest
11356,845,0.0132035,0.0130575,1.01074,rest
11359,837,0.0130785,0.0130585,1.01083,rest
11362,837,0.0130785,0.0130595,1.0109,rest
11365,833,0.013016,0.0130573,1.01073,rest
11367,826,0.0129066,0.0130498,1.01015,rest
11370,852,0.0133129,0.0130631,1.01118,rest
11373,831,0.0129848,0.0130592,1.01088,rest
11375,849,0.013266,0.0130696,1.01169,rest
11379,830,0.0129691,0.0130646,1.0113,rest
11382,832,0.0130004,0.0130614,1.01105,rest
11385,847,0.0132348,0.0130702,1.01173,rest
11387,844,0.0131879,0.0130761,1.01218,rest
11390,847,0.0132348,0.013084,1.0128,rest
11392,831,0.0129848,0.0130791,1.01242,rest
11396,833,0.013016,0.013076,1.01218,rest
11399,834,0.0130316,0.0130737,1.012,rest
11401,830,0.0129691,0.0130685,1.0116,rest
11404,828,0.0129379,0.013062,1.0111,rest
11407,833,0.013016,0.0130597,1.01092,rest
11409,840,0.0131254,0.013063,1.01117,rest
11412,827,0.0129223,0.013056,1.01063,rest
11415,840,0.0131254,0.0130595,1.0109,rest
11418,830,0.0129691,0.013055,1.01055,rest
11420,861,0.0134535,0.0130752,1.01212,rest
11423,843,0.0131723,0.0130801,1.0125,rest
11426,834,0.0130316,0.0130777,1.01231,rest
11428,826,0.0129066,0.0130692,1.01165,rest
11431,837,0.0130785,0.0130696,1.01169,rest
11434,844,0.0131879,0.0130756,1.01215,rest
11437,835,0.0130473,0.0130742,1.01204,rest
11439,830,0.0129691,0.0130689,1.01163,rest
11442,837,0.0130785,0.0130694,1.01167,rest
11444,828,0.0129379,0.0130629,1.01116,rest
11447,826,0.0129066,0.0130551,1.01056,rest
11450,848,0.0132504,0.0130649,1.01132,rest
11453,835,0.0130473,0.0130641,1.01125,rest
11455,854,0.0133442,0.0130782,1.01235,rest
11458,838,0.0130942,0.013079,1.01241,rest
11460,843,0.0131723,0.0130837,1.01277,rest
11464,819,0.0127973,0.0130695,1.01168,rest
11466,816,0.0127504,0.0130537,1.01046,rest
11469,848,0.0132504,0.0130636,1.01122,rest
11472,836,0.0130629,0.0130636,1.01122,rest
11474,836,0.0130629,0.0130636,1.01122,rest
11477,848,0.0132504,0.013073,1.01194,rest
11480,832,0.0130004,0.0130694,1.01166,rest
11483,835,0.0130473,0.0130682,1.01158,rest
11486,835,0.0130473,0.0130672,1.0115,rest
11488,852,0.0133129,0.0130796,1.01246,rest
11491,843,0.0131723,0.0130842,1.01282,rest
11493,835,0.0130473,0.0130824,1.01267,rest
11496,833,0.013016,0.0130791,1.01242,rest
11499,834,0.0130316,0.0130767,1.01223,rest
11502,820,0.0128129,0.0130637,1.01122,rest
11505,844,0.0131879,0.0130699,1.01171,rest
11508,834,0.0130316,0.013068,1.01156,rest
11510,845,0.0132035,0.0130748,1.01209,rest
11513,838,0.0130942,0.0130758,1.01216,rest
11516,834,0.0130316,0.0130736,1.01199,rest
11519,842,0.0131567,0.0130777,1.01231,rest
11521,832,0.0130004,0.0130739,1.01201,rest
11524,828,0.0129379,0.0130671,1.01149,rest
11527,837,0.0130785,0.0130677,1.01154,rest
11530,821,0.0128285,0.0130558,1.01062,rest
11532,837,0.0130785,0.013057,1.01071,rest
11535,832,0.0130004,0.0130541,1.01049,rest
11538,849,0.013266,0.0130648,1.01131,rest
11540,840,0.0131254,0.0130679,1.01155,rest
11543,855,0.0133598,0.0130826,1.01269,rest
11546,829,0.0129535,0.0130762,1.01219,rest
11549,834,0.0130316,0.013074,1.01202,rest
11551,828,0.0129379,0.0130672,1.0115,rest
11554,821,0.0128285,0.0130554,1.01058,rest
11557,836,0.0130629,0.0130557,1.01061,rest
11559,838,0.0130942,0.0130577,1.01076,rest
11562,811,0.0126723,0.0130387,1.00929,rest
11566,836,0.0130629,0.0130399,1.00938,rest
11568,839,0.0131098,0.0130434,1.00965,rest
11571,827,0.0129223,0.0130373,1.00919,rest
11574,836,0.0130629,0.0130386,1.00929,rest
11576,836,0.0130629,0.0130398,1.00938,rest
11579,838,0.0130942,0.0130426,1.00959,rest
11582,831,0.0129848,0.0130397,1.00937,rest
11585,833,0.013016,0.0130385,1.00928,rest
11588,843,0.0131723,0.0130452,1.0098,rest
11590,832,0.0130004,0.013043,1.00962,rest
11593,822,0.0128441,0.0130331,1.00886,rest
11596,841,0.013141,0.0130385,1.00928,rest
11599,833,0.013016,0.0130374,1.00919,rest
11602,815,0.0127348,0.0130224,1.00803,rest
11604,844,0.0131879,0.0130308,1.00868,rest
11607,842,0.0131567,0.0130371,1.00917,rest
11610,849,0.013266,0.0130486,1.01006,rest
11612,813,0.0127035,0.0130316,1.00874,rest
11615,836,0.0130629,0.0130332,1.00886,rest
11619,842,0.0131567,0.0130394,1.00934,rest
